,Unnamed: 0,헤드라인,내용,날짜,자치구,법정동
1899,1899,"국토부 ""1기 신도시 재정비 선도지구 지정 2024년까지""","국토교통부는 1기 신도시 재정비를 위해 노후도 등을 고려하여 정비 선도지구를 지정한다고 밝혔다. 이를 위해 10월 17일 부천(중동), 안양(평촌), 10월 18 ...",2022.10.11,그외,전체
1900,1900,서울 성동구 '마장 세림아파트' 재건축 속도,서울 성동구 마장세림아파트 재건축 사업에 속도가 붙을 전망이다. 성동구는 6월 23일 정비구역으로 지정된 마장세림아파트의 조합 추진위 구성을 위한 ...,2022.10.11,서울,전체
1901,1901,서울 중구 장충동2가 역세권 개발 신호탄?,서울 중구는 구청장이 참석하는 주민설명회를 통해 정비사업을 알리고 있다.   구는 지난 9월 1일 약수지구단위 재정비 주민설명회를 시작으로 노후  ...,2022.10.11,서울,전체
1902,1902,"국토부, 재개발 상가 세입자 보호 기준 마련",국토교통부는 국토교통 규제개혁위원회 심의 ·의결(`22.9.7.~23.)을 거쳐 규제개선 건의 과제를 추진키로 했다고 10일 밝혔다. 먼저 도시정비사업의 원활 ...,2022.10.10,그외,전체
1903,1903,"GS건설 컨소, 성남 신흥1구역 재개발 우선협상자대상자 선정","경기도 성남시 신흥 1구역 재개발사업 우선협상대상자로 GS건설 컨소시엄이 선정됐다. GS건설 컨소는 DL이앤씨, 코오롱글로벌로 구성돼있으며, GS건설은 ...",2022.10.07,그외,전체
1904,1904,역세권 '합정7구역' 38층 주상복합으로,지하철 2·6호선 합정역 역세권에 망원한강공원이 도보 10분에 위치한 합정7재정비촉진구역에 대한 정비계획안을 서울시 도시재정비소위원회에서 수정 ...,2022.10.07,서울,전체
1905,1905,영등포구 문래동4가 재개발추진위 보조금 교부결정 취소될까?,서울시 영등포구 문래동4가 재개발사업을 둘러싼 갈등이 계속되고 있다. 영등포구 문래동4가 지주협의회는 지난 2009년부터 ‘토지등 소유자 방식’의 ...,2022.10.07,서울,전체
1906,1906,"대보건설, 서울 은평구 신사동 '성락타운' 재건축 수주","대보건설, 서울서 최초로 재건축정비사업 수주   서울 은평구 신사동에 대보 하우스디 조성 … 올해만 5번째 시공사 선정 초등학교 3곳, 중학교 2곳 … ...",2022.10.06,서울,전체
1907,1907,"이동환 고양시장 ""신도시 재개발사업 속도 높인다""","취임 100일을 맞이한 이동환 고양특례시장이 시정핵심사업을 통해 ""혁신의 경제특례시를 구현하겠다""고 밝혔다.   이동환 고양시장은 민선8기 ...",2022.10.06,그외,전체
1908,1908,재개발·재건축조합 비리 적발해도 처벌 미비,재개발·재건축 조합의 비리를 적발하더라도 처벌은 미비한 수준이라는 지적이 나왔다. 100건 중 2건에 불과하다는 것.  국토교통위원회 소속 더불어민 ...,2022.10.06,그외,전체
1909,1909,"“송파헬리오·서초원베일리·리더스원, 재건축부담금 환수 0원”","정부의 ‘재건축초과이익 부담 완화’ 방안은 철회되어야하며, 환수액을 통해 공공임대를 확대하고 반지하 해소 등에 활용해야한다는 주장이 나왔다. ...",2022.10.05,서울,전체
1910,1910,은평구 불광 미성아파트 '안전진단' 통과...재건축 속도붙나,은평구 불광동에 위치한 미성아파트가 재건축 안전진단 적정성을 통보하며 재건축 급물살을 타게됐다. 미성아파트가 재건축될 경우 은평구에서 첫 진 ...,2022.10.05,서울,전체
1911,1911,벌금 7천만원 '롯데건설' 잠실미성·크로바 시공 완주할까,미성·크로바재건축사업조합이 조합원들과 내홍을 겪는 것으로 알려진다.  <머니S> 보도에 따르면 미성·크로바재건축사업조합은 조합원들로 구성 ...,2022.10.04,그외,전체
1912,1912,한국주택협-대한주택건설협 ”재건축부담금 완화로 사업 추진 원화해 질 것”기대,정부의 재건축부담금 합리화 방안 발표에 주택건설업계는 기대감을 표명했다. 한국주택협회와 대한주택건설협회는 최근 공동입장문을 통해 “그간  ...,2022.10.01,그외,전체
1913,1913,‘한남2구역’ 수주 대우건설 VS 롯데건설...파격 제안 문제없나,한남2구역 시공권을 놓고 대우건설과 롯데건설이 조합원 선택을 받기 위해 파격 조건을 내놓았다.   롯데건설 ‘르엘 팔라티노’를 단지명으로 제안 ...,2022.09.30,그외,전체
1914,1914,제주 재건축 예정 33곳 주민의견수렴...재개발 35곳 수립,제주특별자치도는 준공 후 20년 이상된 아파트 33개 단지를 재건축 정비예정구역으로 지정하기 위한 주민의견을 수렴한다고 밝혔다.   도는 2018년말 제 ...,2022.09.30,그외,전체
1915,1915,의도와 다르게 현금청산자 분류?...삼익A 2동 가로주택정비사업,"경기도 부천시 경인로에 위치한 삼익아파트와 관련, 김광민 경기도의원(더민주, 부천 5)은 28일 아파트 2동 조합원(조합원 자격상실)들과 분양신청 기간 ...",2022.09.30,그외,전체
1916,1916,'1기 신도시 정비사업' 시동...2024년까지 연구용역,국토교통부가 1기 신도시 정비 마스터플랜 수립을 위한 연구 용역을 29일 발주했다. 금일 ｢민관합동 TF 제4차 전체회의｣를 개최하고 연구 용역 발주에 ...,2022.09.30,그외,전체
1917,1917,"임대주택 최소비율, 층수 상관없이 동일...최진혁 서울시의원 “‘방화2구역’ 반발 심해”",재개발 의무 임대주택 최소비율이 층수와 관계없이 동일하게 적용되고 있다는 지적이 나왔다.  서울시의회 주택공간위원회 소속 최진혁 의원(국민의 ...,2022.09.29,서울,전체
1918,1918,재건축 부담금 확 줄어든다...10년 보유자 50% 감면,재건축 부담금이 절반 이상으로 줄어들 전망이다.  주택가격 상승 등을 종합적으로 고려하여 재건축 부담금에 대한 면제금액은 현행 3천만원에서 1억 ...,2022.09.29,서울,전체
1919,1919,원베일리 '상가 일괄매각' 갈등...부조합장 해임건도 시끌,근린생활시설(상가) 일괄매각을 두고 신반포3차·경남아파트통합재건축조합(래미안 원베일리)이 조합원들과 입장차를 보이고 있다.   조합은 오는 29 ...,2022.09.28,그외,전체
1920,1920,전주 시내 30년 이상 소규모 노후 공동주택 149개...'재건축' 필요,"전주시의회에서 재개발, 재건축, 도시재생에 대한 시정질문이 나왔다.  26일 진행된 전주시의회 제395회 정례회 제2차 본회의에서 김윤철(중앙·풍남·노 ...",2022.09.27,서울,전체
1921,1921,"망우역 앞 '상봉10구역', 498세대 공동주택으로 재개발 ",경춘선 망우역 바로 앞에 위치한 상봉10구역이 공공성을 확보한 정비계획 통과에 따라 공동주택 498세대 아파트로 탈바꿈한다.  서울시는 전날(26일) 제 ...,2022.09.27,서울,전체
1922,1922,"""1기 신도시 재건축 신속히""...성남시, 정책토론회 개최",성남시는 오는 29일 오후 2~5시 시청 1층 온누리에서 ‘1기 신도시 재건축 신속 추진을 위한 정책토론회’를 개최한다고 밝혔다. 시민들을 비롯하여 관계 ...,2022.09.27,서울,전체
1923,1923,"대우건설, 인천 부평 십정4구역 재개발사업 수주",대우건설은 인천시 부평구 십정동 166-1번지 일원에 위치한 십정4구역 재개발사업 시공사로 선정됐다고 26일 밝혔다.   십정4구역재개발 조합은 정비사 ...,2022.09.26,그외,전체
1924,1924,'부산 우동3구역 재개발' 시공자 현대건설...디에이치 적용,현대건설은 부산 해운대구 우동3구역 재개발 사업 시공자로 선정됐다.  부산 재개발 최대어로 불리는 우동3구역 재개발정비사업조합(조합장 박용한)은 ...,2022.09.26,그외,전체
1925,1925,시공사 '재건축 추가이주비 대여' 허용...국토부 입법예고,재건축사업에서 시공사는 시중은행 대출 금리 수준의 추가이주비 대여를 조합에 제안할 수 있게 됐다.  재개발 임대주택 의무 건립 비율 또한 전체 연 ...,2022.09.26,서울,전체
1926,1926,한남2구역재개발사업에 대우 '한남써밋' VS 롯데 '르엘 팔라티노' 제안,한남2구역 재개발 정비사업을 두고 대우건설과 롯데건설이 각각 '한남써밋'과 '르엘'을 제안하며 입찰 선정을 위한 힘겨루기에 나선다.   대우건설은 ...,2022.09.26,그외,전체
1927,1927,마포·공덕시장정비사업조합 24일 임시총회 개최,마포·공덕시장정비사업조합은 9월 24일 오후 2시 마포문화원(서울 마포구 백범로 227) 4층에서 2022년 임시총회를 개최한다.  조합은 정비사업을 통해 마 ...,2022.09.23,서울,전체
1928,1928,준공 45년 여의도 목화아파트 재건축 초읽기,준공 45년된 여의도 목화아파트가 재건축 시동을 걸었다.  정비업계에 따르면 목화아파트 재건축조합 설립 추진위원회는 지난 달 28일 여의도중학교 대 ...,2022.09.22,그외,전체
1929,1929,구로 고척동 한효아파트·삼두빌라 재건축...440가구 공급,1985년 준공된 290세대 서울시 구로구 고척동 한효아파트와 삼두빌라가 재건축을 통해 최고 24층 440세대로 탈바꿈한다.   서울시는 지난 21일 제10차 도시 ...,2022.09.22,서울,전체
1930,1930,모아주택 세입자 지원책 마련...보상시 용적률 완화·임대주택 축소,"모아주택 세입자 지원대책이 마련됐다. 세입자 이전비, 영업손실액 등을 보상하면 용적률 완화 및 공공임대 건립비율을 축소해준다는 내용이다.   서 ...",2022.09.21,서울,전체
1931,1931,"인천숭의5구역재개발조합, 두산건설 입찰자격 박탈",인천 미추홀구 숭의5구역 재개발 조합이 불법 홍보행위를 벌인 시공사 입찰 참여사를 박탈하면서 눈길이 쏠린다.   21일 정비업계에 따르면 지난 14일 ...,2022.09.21,서울,전체
1932,1932,"서울 중구, 퇴계로변·다산로변 지구단위계획구역 지정 추진 ",서울시 중구는 지하철 2·6호선 신당역과 5·6호선 청구역 역세권을 대상으로 지구단위계획구역 지정을 추진한다. 대상 구역은 신당역을 지나는 퇴계로 ...,2022.09.20,서울,전체
1933,1933,광명도시공사 '광명제16R구역 재개발 임대주택' 특별·우선 입주자 모집,광명도시공사는 광명제16R구역 재개발 임대주택(행복주택) 특별·우선공급 입주자를 모집한다.  1순위 특별공급 대상자는 광명제16R구역 재개발사업 주 ...,2022.09.19,그외,전체
1934,1934,"도봉구 창2동 준공업지역, 주택재개발 추진 ",서울시 도봉구 창2동은 2차 신속통합기획 주택재개발사업 후보지 공모를 신청한다.  도봉구 창2동은 신속통합기획 재개발(1차) 및 공공재개발 공모에서 ...,2022.09.19,서울,전체
1935,1935,송파헬리오시티 새 집행부 꾸려져,송파헬리오시티(옛 가락시영아파트주택재건축정비사업조합)의 새 집행부가 꾸려졌다.  19일 정비업계에 따르면 가락시영아파트 주택 재건축정비조합 ...,2022.09.19,그외,전체
1936,1936,"잠실5단지 조합원들, 동부지검 앞에서 “조합장 부정선거, 신속수사 촉구” 집회",잠실5단지 재건축 조합 주민들은 전날(15일) 서울 송파구 정의로에 위치한 동부지방검찰청 정문 앞에서 ‘부정선거 신속 수사’를 촉구하는 집회를 개최 ...,2022.09.16,서울,전체
1937,1937,하은호 군포시장 “군포 특성 감안 용적율 높이고 기존도시 배려해야”,하은호 군포시장은 지난 8일 정부서울청사에서 원희룡 국토부 장관과 1기 신도시 지자체장 간담회에 참석해 기존 공동주택의 용적률이 높다는 점과 부 ...,2022.09.16,서울,전체
1938,1938,학동4구역 재개발사업 조합장 구속영장 기각,광주 학동4구역 재개발사업 조합장 및 정비사업관리업체 대표에 대한 사전구속영장이 기각됐다.  16일 정비업계에 따르면 이들의 주거가 일정하고 수 ...,2022.09.16,그외,전체
1939,1939,"서울시구청장협의회 '재건축 안전진단' 의견, 국토부 건의",이기재 양천구청장이 전날(14일) 서울시구청장협의회에 제안한 재건축 안전진단 제도개선방안이 안건으로 채택돼 국토부에 건의될 예정이다.   재건 ...,2022.09.15,서울,전체
1940,1940,성남시장 직속 재개발·재건축 추진지원단 출범,성남시는 재개발·재건축사업의 원활한 지원 및 주택공급 확대를 위해 오는 10월 시장 직속의 ‘재개발·재건축 추진지원단’을 출범한다고 15일 밝혔다 ...,2022.09.15,그외,전체
